,ticker,comGroupCode,organName,organShortName,organTypeCode,comTypeCode,icbName,icbNamePath,sector,industry,group,subgroup,icbCode,VN30,VNMID,VN100,VNSML,VNALL,HNX30,VNX50,VNXALL,VNDIAMOND,VNFINLEAD,VNFINSELECT,VNSI,VNCOND,VNCONS,VNENE,VNFIN,VNHEAL,VNIND,VNIT,VNMAT,VNREAL,VNUTI
881,TCT,HOSE,Công ty Cổ phần Cáp treo Núi Bà Tây Ninh,Cáp treo Tây Ninh,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
882,TSD,UPCOM,Công ty Cổ phần Du lịch Trường Sơn Coecco,Du lịch Trường Sơn Coecco,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
883,TTT,HNX,Công ty Cổ phần Du Lịch - Thương Mại Tây Ninh,Du lịch - Thương Mại Tây Ninh,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
884,VTD,UPCOM,Công ty Cổ phần Vietourist Holdings,Du lịch Vietourist,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
885,VTR,UPCOM,Công ty Cổ phần Du lịch và tiếp thị giao thông vận tải Việt Nam - Vietravel,Du lịch Vietravel,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
886,VIR,UPCOM,Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,Du lịch Vũng Tàu,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
887,HVN,HOSE,Tổng Công ty Hàng không Việt Nam - CTCP,Vietnam Airlines,DN,CT,Dịch vụ hàng không,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Hàng không,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Hàng không,5751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
888,VNG,HOSE,Công ty Cổ phần Du Lịch Thành Thành Công,DL Thành Thành Công,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
889,VNS,HOSE,Công ty Cổ phần Ánh Dương Việt Nam,Ánh Dương Việt Nam,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
890,VTM,UPCOM,Công ty Cổ phần Vận tải và Đưa đón thợ mỏ - Vinacomin,Đưa đón thợ mỏ - Vinacomin,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
891,DLT,UPCOM,Công ty Cổ phần Du lịch và Thương mại - Vinacomin,Du lịch và TM - Vinacomin,DN,CT,Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Vận tải hành khách & Du lịch,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Vận tải hành khách & Du lịch,5759,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
892,AFX,UPCOM,Công ty Cổ phần Xuất Nhập khẩu Nông sản Thực phẩm An Giang,Xuất Nhập khẩu Nông sản Thực phẩm An Giang,DN,CT,Phân phối thực phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối thực phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
893,AGX,UPCOM,Công ty Cổ phần Thực phẩm Nông sản Xuất khẩu Sài Gòn,Nông sản Xuất khẩu Sài Gòn,DN,CT,Phân phối thực phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối thực phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
894,DHT,HNX,Công ty Cổ phần Dược phẩm Hà Tây,Dược phẩm Hà Tây,DN,CT,Phân phối dược phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối dược phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối dược phẩm,5333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
895,FHN,UPCOM,Công ty Cổ phần Xuất nhập khẩu Lương thực - Thực phẩm Hà Nội,XNK lương thực Hà Nội,DN,CT,Phân phối thực phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối thực phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
896,TH1,UPCOM,Công ty Cổ phần Xuất nhập khẩu Tổng hợp I Việt Nam,XNK Tổng hợp 1,DN,CT,Phân phối thực phẩm,Dịch vụ Tiêu dùng/Bán lẻ/Phân phối thực phẩm & dược phẩm/Phân phối thực phẩm,Dịch vụ Tiêu dùng,Bán lẻ,Phân phối thực phẩm & dược phẩm,Phân phối thực phẩm,5337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
897,ABS,HOSE,Công ty Cổ phần Dịch vụ Nông nghiệp Bình Thuận,DV Nông nghiệp Bình Thuận,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
898,BSC,HNX,Công ty Cổ phần Dịch vụ Bến Thành,Dịch vụ Bến Thành,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
899,BTT,HOSE,Công ty Cổ phần Thương mại - Dịch vụ Bến Thành,TM - DV Bến Thành,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,CEN,UPCOM,Công ty Cổ phần CENCON Việt Nam,CENCON Việt Nam,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,CMV,HOSE,Công ty Cổ phần Thương nghiệp Cà Mau,Thương nghiệp Cà Mau,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
902,COM,HOSE,Công ty Cổ phần Vật tư Xăng dầu,Vật tư Xăng dầu,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
903,CPH,UPCOM,Công ty Cổ phần Phục vụ Mai táng Hải Phòng,PV mai táng Hải Phòng,DN,CT,Dịch vụ tiêu dùng chuyên ngành,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Dịch vụ tiêu dùng chuyên ngành,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Dịch vụ tiêu dùng chuyên ngành,5377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
904,DGW,HOSE,Công ty Cổ phần Thế Giới Số,Thế Giới Số,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
905,FRT,HOSE,Công ty Cổ phần Bán lẻ Kỹ thuật số FPT,Bán lẻ FPT,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
906,HTM,UPCOM,Tổng Công ty Thương mại Hà Nội – Công ty cổ phần,Thương mại Hà Nội - Hapro,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
907,HFX,UPCOM,Công ty Cổ phần Sản xuất - Xuất nhập khẩu Thanh Hà,XNK Thanh Hà,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
908,HTT,UPCOM,Công ty Cổ phần Thương mại Hà Tây,Thương mại Hà Tây,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,KGM,UPCOM,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,XNK Kiên Giang,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
910,DKC,UPCOM,Công ty Cổ phần Chợ Lạng Sơn,Chợ Lạng Sơn,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,LBC,UPCOM,Công ty Cổ phần Thương mại - Đầu tư Long Biên,Thương mại - Đầu tư Long Biên,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
912,PET,HOSE,Tổng Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí,PETROSETCO,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
913,PIT,HOSE,Công ty Cổ phần Xuất nhập khẩu Petrolimex,XNK PETROLIMEX,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
914,PNG,UPCOM,Công ty Cổ phần Thương Mại Phú Nhuận,Thương Mại Phú Nhuận,DN,CT,Bán lẻ phức hợp,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Bán lẻ phức hợp,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Bán lẻ phức hợp,5373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
915,PSD,HNX,Công ty Cổ phần Dịch vụ Phân phối Tổng hợp Dầu khí,Phân phối Tổng hợp Dầu khí,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
916,SAS,UPCOM,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,DV Hàng không sân bay TSN,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
917,SBV,HOSE,Công ty Cổ phần Siam Brothers Việt Nam,Siam Brothers Việt Nam,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
918,AST,HOSE,Công ty Cổ phần Dịch vụ Hàng không Taseco,Dịch vụ Hàng không Taseco,DN,CT,Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng/Bán lẻ/Bán lẻ/Phân phối hàng chuyên dụng,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,5379,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
